DataInicio;DataTermino;Modelo
07/05/2022 00:00;07/06/2022 00:00;Gol 1.0 Flex 12V 5P
07/06/2022 00:00;07/07/2022 00:00;Gol 1.0 Flex 12V 5P
07/07/2022 00:00;07/08/2022 00:00;Gol 1.0 Flex 12V 5P
07/08/2022 00:00;07/09/2022 00:00;Gol 1.0 Flex 12V 5P
07/09/2022 00:00;07/10/2022 00:00;Gol 1.0 Flex 12V 5P
07/10/2022 00:00;07/11/2022 00:00;Gol 1.0 Flex 12V 5P
07/11/2022 00:00;07/12/2022 00:00;Gol 1.0 Flex 12V 5P
07/12/2022 00:00;07/01/2023 00:00;Gol 1.0 Flex 12V 5P
07/01/2023 00:00;07/02/2023 00:00;Gol 1.0 Flex 12V 5P
07/02/2023 00:00;07/03/2023 00:00;Gol 1.0 Flex 12V 5P
07/03/2023 00:00;07/04/2023 00:00;Gol 1.0 Flex 12V 5P
07/04/2023 00:00;07/05/2023 00:00;Gol 1.0 Flex 12V 5P
20/01/2022 00:00;25/01/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
03/03/2023 00:00;13/03/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
20/09/2021 00:00;20/10/2021 00:00;Ka + Sedan 1.5 16v Flex 4p
20/10/2021 00:00;20/11/2021 00:00;Ka + Sedan 1.5 16v Flex 4p
20/11/2021 00:00;20/12/2021 00:00;Ka + Sedan 1.5 16v Flex 4p
20/12/2021 00:00;20/01/2022 00:00;Ka + Sedan 1.5 16v Flex 4p
20/01/2022 00:00;20/02/2022 00:00;Ka + Sedan 1.5 16v Flex 4p
20/02/2022 00:00;20/03/2022 00:00;Ka + Sedan 1.5 16v Flex 4p
20/03/2022 00:00;20/04/2022 00:00;Ka + Sedan 1.5 16v Flex 4p
20/04/2022 00:00;20/05/2022 00:00;Ka + Sedan 1.5 16v Flex 4p
20/05/2022 00:00;20/06/2022 00:00;Ka + Sedan 1.5 16v Flex 4p
20/06/2022 00:00;20/07/2022 00:00;Ka + Sedan 1.5 16v Flex 4p
20/07/2022 00:00;20/08/2022 00:00;Ka + Sedan 1.5 16v Flex 4p
20/08/2022 00:00;01/09/2022 00:00;Ka + Sedan 1.5 16v Flex 4p
01/09/2022 00:00;01/10/2022 00:00;Ka + Sedan 1.5 16v Flex 4p
01/10/2022 00:00;28/11/2022 00:00;Ka + Sedan 1.5 16v Flex 4p
11/08/2022 00:00;01/09/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/09/2022 00:00;01/10/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/10/2022 00:00;01/11/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/11/2022 00:00;02/12/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
20/09/2021 00:00;22/09/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
27/09/2021 00:00;02/10/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
08/01/2021 00:00;17/03/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
03/03/2023 00:00;22/03/2023 00:00;Ka + Sedan 1.5 16v Flex 4p
12/12/2022 00:00;10/01/2023 00:00;Saveiro Robust 1.6 Total Flex 8V
19/02/2021 00:00;28/02/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
28/02/2021 00:00;28/03/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
28/03/2021 00:00;30/04/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
30/04/2021 00:00;30/05/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
30/05/2021 00:00;30/06/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
30/06/2021 00:00;30/07/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
30/07/2021 00:00;30/08/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
30/08/2021 00:00;30/09/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
30/09/2021 00:00;30/10/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
30/10/2021 00:00;30/11/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
30/11/2021 00:00;30/12/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
30/12/2021 00:00;11/01/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
05/02/2022 00:00;01/03/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/03/2022 00:00;01/04/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/04/2022 00:00;01/05/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/05/2022 00:00;01/06/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/06/2022 00:00;01/07/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/07/2022 00:00;01/08/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/08/2022 00:00;01/09/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/09/2022 00:00;01/10/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/10/2022 00:00;01/11/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/11/2022 00:00;01/12/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/12/2022 00:00;01/01/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/01/2023 00:00;01/02/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/02/2023 00:00;14/02/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
17/05/2022 00:00;01/06/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/06/2022 00:00;01/07/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/07/2022 00:00;01/08/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/08/2022 00:00;01/09/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/09/2022 00:00;01/10/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/10/2022 00:00;01/11/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/11/2022 00:00;01/12/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/12/2022 00:00;01/01/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/01/2023 00:00;08/02/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
07/02/2023 00:00;01/03/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/03/2023 00:00;01/04/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/04/2023 00:00;01/05/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/02/2023 00:00;01/03/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/03/2023 00:00;01/04/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/04/2023 00:00;01/05/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/10/2020 00:00;02/11/2020 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/11/2020 00:00;02/12/2020 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/12/2020 00:00;02/01/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/01/2021 00:00;02/02/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/02/2021 00:00;02/03/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/03/2021 00:00;02/04/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/04/2021 00:00;02/05/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/05/2021 00:00;02/06/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/06/2021 00:00;02/07/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/07/2021 00:00;02/08/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/08/2021 00:00;02/09/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/09/2021 00:00;02/10/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/10/2021 00:00;02/11/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/11/2021 00:00;02/12/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/12/2021 00:00;02/01/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/01/2022 00:00;02/02/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/02/2022 00:00;02/03/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/03/2022 00:00;02/04/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/04/2022 00:00;02/05/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/05/2022 00:00;02/06/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
02/06/2022 00:00;02/07/2022 00:00;Ka 1.0 Ticvt Flex 8v 5p
04/10/2020 00:00;04/11/2020 00:00;Onix Hatch 1.0  8v Flex Power 5p
04/11/2020 00:00;04/12/2020 00:00;Onix Hatch 1.0  8v Flex Power 5p
04/12/2020 00:00;04/01/2021 00:00;Onix Hatch 1.0  8v Flex Power 5p
04/01/2021 00:00;04/02/2021 00:00;Onix Hatch 1.0  8v Flex Power 5p
04/02/2021 00:00;04/03/2021 00:00;Onix Hatch 1.0  8v Flex Power 5p
04/03/2021 00:00;04/04/2021 00:00;Onix Hatch 1.0  8v Flex Power 5p
04/04/2021 00:00;04/05/2021 00:00;Onix Hatch 1.0  8v Flex Power 5p
04/05/2021 00:00;26/05/2021 00:00;Onix Hatch 1.0  8v Flex Power 5p
26/05/2021 00:00;26/06/2021 00:00;Onix Hatch 1.0  8v Flex Power 5p
21/03/2023 00:00;21/04/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
09/04/2022 00:00;09/05/2022 00:00;Saveiro Robust 1.6 Total Flex 8V
09/05/2022 00:00;09/06/2022 00:00;Saveiro Robust 1.6 Total Flex 8V
09/06/2022 00:00;09/07/2022 00:00;Saveiro Robust 1.6 Total Flex 8V
09/07/2022 00:00;09/08/2022 00:00;Saveiro Robust 1.6 Total Flex 8V
09/08/2022 00:00;09/09/2022 00:00;Saveiro Robust 1.6 Total Flex 8V
09/09/2022 00:00;11/10/2022 00:00;Saveiro Robust 1.6 Total Flex 8V
25/02/2023 00:00;22/04/2023 00:00;Ka 1.0 Ticvt Flex 8v 5p
25/02/2023 00:00;22/04/2023 00:00;Fiat Strada Working Hard 1.4 Fire Flex 8V
26/04/2021 00:00;01/05/2021 00:00;Ka 1.0 Ticvt Flex 8v 5p
01/10/2020 00:00;01/11/2020 00:00;Saveiro Robust 1.6 Total Flex 8V
01/11/2020 00:00;01/12/2020 00:00;Saveiro Robust 1.6 Total Flex 8V
01/12/2020 00:00;01/01/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/01/2021 00:00;01/02/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/02/2021 00:00;01/03/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/03/2021 00:00;01/04/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/04/2021 00:00;01/05/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/05/2021 00:00;01/06/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/06/2021 00:00;01/07/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/07/2021 00:00;01/08/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/08/2021 00:00;01/09/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/09/2021 00:00;01/10/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/10/2021 00:00;01/11/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/11/2021 00:00;01/12/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/12/2021 00:00;01/01/2022 00:00;Saveiro Robust 1.6 Total Flex 8V
01/01/2022 00:00;26/01/2022 00:00;Saveiro Robust 1.6 Total Flex 8V
01/10/2020 00:00;01/11/2020 00:00;Saveiro Robust 1.6 Total Flex 8V
01/11/2020 00:00;01/12/2020 00:00;Saveiro Robust 1.6 Total Flex 8V
01/12/2020 00:00;01/01/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/01/2021 00:00;01/02/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/02/2021 00:00;01/03/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/03/2021 00:00;01/04/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/04/2021 00:00;01/05/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/05/2021 00:00;01/06/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/06/2021 00:00;01/07/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/07/2021 00:00;01/08/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/08/2021 00:00;01/09/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/09/2021 00:00;01/10/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/10/2021 00:00;01/11/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/11/2021 00:00;01/12/2021 00:00;Saveiro Robust 1.6 Total Flex 8V
01/12/2021 00:00;01/01/2022 00:00;Saveiro Robust 1.6 Total Flex 8V
01/01/2022 00:00;26/01/2022 00:00;Saveiro Robust 1.6 Total Flex 8V
01/10/2020 00:00;01/11/2020 00:00;Gol 1.0 Flex 12V 5P
01/11/2020 00:00;01/12/2020 00:00;Gol 1.0 Flex 12V 5P
01/12/2020 00:00;01/01/2021 00:00;Gol 1.0 Flex 12V 5P
01/01/2021 00:00;01/02/2021 00:00;Gol 1.0 Flex 12V 5P
01/02/2021 00:00;01/03/2021 00:00;Gol 1.0 Flex 12V 5P
01/03/2021 00:00;01/04/2021 00:00;Gol 1.0 Flex 12V 5P
01/04/2021 00:00;01/05/2021 00:00;Gol 1.0 Flex 12V 5P
01/05/2021 00:00;01/06/2021 00:00;Gol 1.0 Flex 12V 5P
01/06/2021 00:00;01/07/2021 00:00;Gol 1.0 Flex 12V 5P
01/07/2021 00:00;01/08/2021 00:00;Gol 1.0 Flex 12V 5P
01/08/2021 00:00;01/09/2021 00:00;Gol 1.0 Flex 12V 5P
01/09/2021 00:00;01/10/2021 00:00;Gol 1.0 Flex 12V 5P
01/10/2021 00:00;01/11/2021 00:00;Gol 1.0 Flex 12V 5P
01/11/2021 00:00;01/12/2021 00:00;Gol 1.0 Flex 12V 5P
01/12/2021 00:00;01/01/2022 00:00;Gol 1.0 Flex 12V 5P
01/01/2022 00:00;01/02/2022 00:00;Gol 1.0 Flex 12V 5P
01/02/2022 00:00;01/03/2022 00:00;Gol 1.0 Flex 12V 5P
01/03/2022 00:00;01/04/2022 00:00;Gol 1.0 Flex 12V 5P
01/04/2022 00:00;01/05/2022 00:00;Gol 1.0 Flex 12V 5P
01/05/2022 00:00;01/06/2022 00:00;Gol 1.0 Flex 12V 5P
01/06/2022 00:00;01/07/2022 00:00;Gol 1.0 Flex 12V 5P
01/07/2022 00:00;01/08/2022 00:00;Gol 1.0 Flex 12V 5P
01/08/2022 00:00;01/09/2022 00:00;Gol 1.0 Flex 12V 5P
01/09/2022 00:00;01/10/2022 00:00;Gol 1.0 Flex 12V 5P
01/10/2022 00:00;01/11/2022 00:00;Gol 1.0 Flex 12V 5P
01/11/2022 00:00;01/12/2022 00:00;Gol 1.0 Flex 12V 5P
01/12/2022 00:00;01/01/2023 00:00;Gol 1.0 Flex 12V 5P
01/01/2023 00:00;01/02/2023 00:00;Gol 1.0 Flex 12V 5P
01/02/2023 00:00;01/03/2023 00:00;Gol 1.0 Flex 12V 5P
01/03/2023 00:00;01/04/2023 00:00;Gol 1.0 Flex 12V 5P
01/04/2023 00:00;01/05/2023 00:00;Gol 1.0 Flex 12V 5P
01/10/2020 00:00;01/11/2020 00:00;Gol 1.0 Flex 12V 5P
01/11/2020 00:00;01/12/2020 00:00;Gol 1.0 Flex 12V 5P
01/12/2020 00:00;01/01/2021 00:00;Gol 1.0 Flex 12V 5P
01/01/2021 00:00;01/02/2021 00:00;Gol 1.0 Flex 12V 5P
01/02/2021 00:00;01/03/2021 00:00;Gol 1.0 Flex 12V 5P
01/03/2021 00:00;01/04/2021 00:00;Gol 1.0 Flex 12V 5P
01/04/2021 00:00;01/05/2021 00:00;Gol 1.0 Flex 12V 5P
01/05/2021 00:00;01/06/2021 00:00;Gol 1.0 Flex 12V 5P
01/06/2021 00:00;01/07/2021 00:00;Gol 1.0 Flex 12V 5P
01/07/2021 00:00;01/08/2021 00:00;Gol 1.0 Flex 12V 5P
01/08/2021 00:00;01/09/2021 00:00;Gol 1.0 Flex 12V 5P
01/09/2021 00:00;01/10/2021 00:00;Gol 1.0 Flex 12V 5P
01/10/2021 00:00;01/11/2021 00:00;Gol 1.0 Flex 12V 5P
01/11/2021 00:00;01/12/2021 00:00;Gol 1.0 Flex 12V 5P
01/12/2021 00:00;01/01/2022 00:00;Gol 1.0 Flex 12V 5P
01/01/2022 00:00;26/01/2022 00:00;Gol 1.0 Flex 12V 5P
01/10/2020 00:00;01/11/2020 00:00;Gol 1.0 Flex 12V 5P
01/11/2020 00:00;01/12/2020 00:00;Gol 1.0 Flex 12V 5P
01/12/2020 00:00;01/01/2021 00:00;Gol 1.0 Flex 12V 5P
01/01/2021 00:00;01/02/2021 00:00;Gol 1.0 Flex 12V 5P
01/02/2021 00:00;01/03/2021 00:00;Gol 1.0 Flex 12V 5P
01/03/2021 00:00;01/04/2021 00:00;Gol 1.0 Flex 12V 5P
01/04/2021 00:00;01/05/2021 00:00;Gol 1.0 Flex 12V 5P
01/05/2021 00:00;01/06/2021 00:00;Gol 1.0 Flex 12V 5P
01/06/2021 00:00;01/07/2021 00:00;Gol 1.0 Flex 12V 5P
01/07/2021 00:00;01/08/2021 00:00;Gol 1.0 Flex 12V 5P
01/08/2021 00:00;01/09/2021 00:00;Gol 1.0 Flex 12V 5P
01/09/2021 00:00;01/10/2021 00:00;Gol 1.0 Flex 12V 5P
01/10/2021 00:00;01/11/2021 00:00;Gol 1.0 Flex 12V 5P
01/11/2021 00:00;01/12/2021 00:00;Gol 1.0 Flex 12V 5P
01/12/2021 00:00;01/01/2022 00:00;Gol 1.0 Flex 12V 5P
01/01/2022 00:00;01/02/2022 00:00;Gol 1.0 Flex 12V 5P
01/02/2022 00:00;01/03/2022 00:00;Gol 1.0 Flex 12V 5P
01/03/2022 00:00;01/04/2022 00:00;Gol 1.0 Flex 12V 5P
01/04/2022 00:00;01/05/2022 00:00;Gol 1.0 Flex 12V 5P
01/05/2022 00:00;01/06/2022 00:00;Gol 1.0 Flex 12V 5P
01/06/2022 00:00;01/07/2022 00:00;Gol 1.0 Flex 12V 5P
01/07/2022 00:00;01/08/2022 00:00;Gol 1.0 Flex 12V 5P
01/08/2022 00:00;01/09/2022 00:00;Gol 1.0 Flex 12V 5P
01/09/2022 00:00;01/10/2022 00:00;Gol 1.0 Flex 12V 5P
01/10/2022 00:00;01/11/2022 00:00;Gol 1.0 Flex 12V 5P
01/11/2022 00:00;01/12/2022 00:00;Gol 1.0 Flex 12V 5P
01/12/2022 00:00;01/01/2023 00:00;Gol 1.0 Flex 12V 5P
01/01/2023 00:00;01/02/2023 00:00;Gol 1.0 Flex 12V 5P
01/02/2023 00:00;01/03/2023 00:00;Gol 1.0 Flex 12V 5P
01/03/2023 00:00;01/04/2023 00:00;Gol 1.0 Flex 12V 5P
01/04/2023 00:00;01/05/2023 00:00;Gol 1.0 Flex 12V 5P
01/10/2020 00:00;01/11/2020 00:00;Gol 1.0 Flex 12V 5P
01/11/2020 00:00;01/12/2020 00:00;Gol 1.0 Flex 12V 5P
01/12/2020 00:00;01/01/2021 00:00;Gol 1.0 Flex 12V 5P
01/01/2021 00:00;01/02/2021 00:00;Gol 1.0 Flex 12V 5P
01/02/2021 00:00;01/03/2021 00:00;Gol 1.0 Flex 12V 5P
01/03/2021 00:00;01/04/2021 00:00;Gol 1.0 Flex 12V 5P
01/04/2021 00:00;01/05/2021 00:00;Gol 1.0 Flex 12V 5P
01/05/2021 00:00;01/06/2021 00:00;Gol 1.0 Flex 12V 5P
01/06/2021 00:00;01/07/2021 00:00;Gol 1.0 Flex 12V 5P
01/07/2021 00:00;01/08/2021 00:00;Gol 1.0 Flex 12V 5P
01/08/2021 00:00;01/09/2021 00:00;Gol 1.0 Flex 12V 5P
01/09/2021 00:00;01/10/2021 00:00;Gol 1.0 Flex 12V 5P
01/10/2021 00:00;01/11/2021 00:00;Gol 1.0 Flex 12V 5P
01/11/2021 00:00;01/12/2021 00:00;Gol 1.0 Flex 12V 5P
01/12/2021 00:00;01/01/2022 00:00;Gol 1.0 Flex 12V 5P
01/01/2022 00:00;01/02/2022 00:00;Gol 1.0 Flex 12V 5P
01/02/2022 00:00;01/03/2022 00:00;Gol 1.0 Flex 12V 5P
01/03/2022 00:00;01/04/2022 00:00;Gol 1.0 Flex 12V 5P
01/04/2022 00:00;01/05/2022 00:00;Gol 1.0 Flex 12V 5P
01/05/2022 00:00;01/06/2022 00:00;Gol 1.0 Flex 12V 5P
01/06/2022 00:00;01/07/2022 00:00;Gol 1.0 Flex 12V 5P
01/07/2022 00:00;01/08/2022 00:00;Gol 1.0 Flex 12V 5P
01/08/2022 00:00;01/09/2022 00:00;Gol 1.0 Flex 12V 5P
01/09/2022 00:00;01/10/2022 00:00;Gol 1.0 Flex 12V 5P
01/10/2022 00:00;01/11/2022 00:00;Gol 1.0 Flex 12V 5P
01/11/2022 00:00;01/12/2022 00:00;Gol 1.0 Flex 12V 5P
01/12/2022 00:00;01/01/2023 00:00;Gol 1.0 Flex 12V 5P
01/01/2023 00:00;01/02/2023 00:00;Gol 1.0 Flex 12V 5P
01/02/2023 00:00;01/03/2023 00:00;Gol 1.0 Flex 12V 5P
01/03/2023 00:00;01/04/2023 00:00;Gol 1.0 Flex 12V 5P
01/04/2023 00:00;01/05/2023 00:00;Gol 1.0 Flex 12V 5P
01/10/2020 00:00;01/11/2020 00:00;Gol 1.0 Flex 12V 5P
01/11/2020 00:00;01/12/2020 00:00;Gol 1.0 Flex 12V 5P
01/12/2020 00:00;01/01/2021 00:00;Gol 1.0 Flex 12V 5P
01/01/2021 00:00;01/02/2021 00:00;Gol 1.0 Flex 12V 5P
01/02/2021 00:00;01/03/2021 00:00;Gol 1.0 Flex 12V 5P
01/03/2021 00:00;01/04/2021 00:00;Gol 1.0 Flex 12V 5P
01/04/2021 00:00;01/05/2021 00:00;Gol 1.0 Flex 12V 5P
01/05/2021 00:00;01/06/2021 00:00;Gol 1.0 Flex 12V 5P
01/06/2021 00:00;01/07/2021 00:00;Gol 1.0 Flex 12V 5P
01/07/2021 00:00;01/08/2021 00:00;Gol 1.0 Flex 12V 5P
01/08/2021 00:00;01/09/2021 00:00;Gol 1.0 Flex 12V 5P
01/09/2021 00:00;01/10/2021 00:00;Gol 1.0 Flex 12V 5P
01/10/2021 00:00;01/11/2021 00:00;Gol 1.0 Flex 12V 5P
01/11/2021 00:00;01/12/2021 00:00;Gol 1.0 Flex 12V 5P
01/12/2021 00:00;01/01/2022 00:00;Gol 1.0 Flex 12V 5P
01/01/2022 00:00;01/02/2022 00:00;Gol 1.0 Flex 12V 5P
01/02/2022 00:00;01/03/2022 00:00;Gol 1.0 Flex 12V 5P
01/03/2022 00:00;01/04/2022 00:00;Gol 1.0 Flex 12V 5P
01/04/2022 00:00;01/05/2022 00:00;Gol 1.0 Flex 12V 5P
01/05/2022 00:00;01/06/2022 00:00;Gol 1.0 Flex 12V 5P
01/06/2022 00:00;01/07/2022 00:00;Gol 1.0 Flex 12V 5P
01/07/2022 00:00;01/08/2022 00:00;Gol 1.0 Flex 12V 5P
01/08/2022 00:00;01/09/2022 00:00;Gol 1.0 Flex 12V 5P
01/09/2022 00:00;01/10/2022 00:00;Gol 1.0 Flex 12V 5P
01/10/2022 00:00;01/11/2022 00:00;Gol 1.0 Flex 12V 5P
01/11/2022 00:00;01/12/2022 00:00;Gol 1.0 Flex 12V 5P
01/12/2022 00:00;01/01/2023 00:00;Gol 1.0 Flex 12V 5P
01/01/2023 00:00;01/02/2023 00:00;Gol 1.0 Flex 12V 5P
01/02/2023 00:00;01/03/2023 00:00;Gol 1.0 Flex 12V 5P
01/03/2023 00:00;01/04/2023 00:00;Gol 1.0 Flex 12V 5P
01/04/2023 00:00;01/05/2023 00:00;Gol 1.0 Flex 12V 5P
01/10/2020 00:00;01/11/2020 00:00;Gol 1.0 Flex 12V 5P
01/11/2020 00:00;01/12/2020 00:00;Gol 1.0 Flex 12V 5P
01/12/2020 00:00;01/01/2021 00:00;Gol 1.0 Flex 12V 5P
01/01/2021 00:00;01/02/2021 00:00;Gol 1.0 Flex 12V 5P
01/02/2021 00:00;01/03/2021 00:00;Gol 1.0 Flex 12V 5P
01/03/2021 00:00;01/04/2021 00:00;Gol 1.0 Flex 12V 5P
01/04/2021 00:00;01/05/2021 00:00;Gol 1.0 Flex 12V 5P
01/05/2021 00:00;01/06/2021 00:00;Gol 1.0 Flex 12V 5P
01/06/2021 00:00;01/07/2021 00:00;Gol 1.0 Flex 12V 5P
01/07/2021 00:00;01/08/2021 00:00;Gol 1.0 Flex 12V 5P
01/08/2021 00:00;01/09/2021 00:00;Gol 1.0 Flex 12V 5P
01/09/2021 00:00;01/10/2021 00:00;Gol 1.0 Flex 12V 5P
01/10/2021 00:00;01/11/2021 00:00;Gol 1.0 Flex 12V 5P
01/11/2021 00:00;01/12/2021 00:00;Gol 1.0 Flex 12V 5P
01/12/2021 00:00;01/01/2022 00:00;Gol 1.0 Flex 12V 5P
01/01/2022 00:00;01/02/2022 00:00;Gol 1.0 Flex 12V 5P
01/02/2022 00:00;01/03/2022 00:00;Gol 1.0 Flex 12V 5P
01/03/2022 00:00;01/04/2022 00:00;Gol 1.0 Flex 12V 5P
01/04/2022 00:00;01/05/2022 00:00;Gol 1.0 Flex 12V 5P
01/05/2022 00:00;01/06/2022 00:00;Gol 1.0 Flex 12V 5P
01/06/2022 00:00;01/07/2022 00:00;Gol 1.0 Flex 12V 5P
01/07/2022 00:00;01/08/2022 00:00;Gol 1.0 Flex 12V 5P
01/08/2022 00:00;01/09/2022 00:00;Gol 1.0 Flex 12V 5P
01/09/2022 00:00;01/10/2022 00:00;Gol 1.0 Flex 12V 5P
01/10/2022 00:00;01/11/2022 00:00;Gol 1.0 Flex 12V 5P
01/11/2022 00:00;01/12/2022 00:00;Gol 1.0 Flex 12V 5P
01/12/2022 00:00;01/01/2023 00:00;Gol 1.0 Flex 12V 5P
01/01/2023 00:00;01/02/2023 00:00;Gol 1.0 Flex 12V 5P
01/02/2023 00:00;01/03/2023 00:00;Gol 1.0 Flex 12V 5P
01/03/2023 00:00;01/04/2023 00:00;Gol 1.0 Flex 12V 5P
01/04/2023 00:00;01/05/2023 00:00;Gol 1.0 Flex 12V 5P
01/10/2020 00:00;01/11/2020 00:00;Gol 1.0 Flex 12V 5P
01/11/2020 00:00;01/12/2020 00:00;Gol 1.0 Flex 12V 5P
01/12/2020 00:00;01/01/2021 00:00;Gol 1.0 Flex 12V 5P
01/01/2021 00:00;01/02/2021 00:00;Gol 1.0 Flex 12V 5P
01/02/2021 00:00;01/03/2021 00:00;Gol 1.0 Flex 12V 5P
01/03/2021 00:00;01/04/2021 00:00;Gol 1.0 Flex 12V 5P
01/04/2021 00:00;01/05/2021 00:00;Gol 1.0 Flex 12V 5P
01/05/2021 00:00;01/06/2021 00:00;Gol 1.0 Flex 12V 5P
01/06/2021 00:00;01/07/2021 00:00;Gol 1.0 Flex 12V 5P
01/07/2021 00:00;01/08/2021 00:00;Gol 1.0 Flex 12V 5P
01/08/2021 00:00;01/09/2021 00:00;Gol 1.0 Flex 12V 5P
01/09/2021 00:00;01/10/2021 00:00;Gol 1.0 Flex 12V 5P
01/10/2021 00:00;01/11/2021 00:00;Gol 1.0 Flex 12V 5P
